"Hotels","Hotel ID","City","URL"
"Amplia casa en piriapolis a 4 cuadras de playa san francisco","9643600","Piriápolis","https://www.booking.com/hotel/uy/amplia-casa-en-piriapolis-a-4-cuadras-de-playa-san-francisco.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Amplia, 4 dormitorios y piscina climatizada","9307679","Punta del Este","https://www.booking.com/hotel/uy/amplia-4-dormitorios-y-piscina-climatizada.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Amplio apto. Excelente estado.","11281971","Punta del Este","https://www.booking.com/hotel/uy/amplio-apto-excelente-estado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Amplio Studio en Pocitos","11391375","Montevideo","https://www.booking.com/hotel/uy/amplio-studio-en-pocitos.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Amplio y luminoso apartamento","11333527","Maldonado","https://www.booking.com/hotel/uy/amplio-y-luminoso-apartamento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"ANAHATA","11179310","Barra del Chuy","https://www.booking.com/hotel/uy/anahata.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Anastasio Hotel & Beach Club","1557468","José Ignacio","https://www.booking.com/hotel/uy/anastasio-playa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Ancla","11311635","Punta del Diablo","https://www.booking.com/hotel/uy/ancla-punta-del-diablo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Ancora","800348","Punta Del Diablo","https://www.booking.com/hotel/uy/ancora.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Andrómeda PDD","6018633","Punta del Diablo","https://www.booking.com/hotel/uy/andromeda-pdd.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Angeles","5848109","La Paloma","https://www.booking.com/hotel/uy/angeles.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Angelo","2798642","Punta del Diablo","https://www.booking.com/hotel/uy/angelo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Antes de reservar consulte disponibilidad la app no funciona bien","9241352","José Ignacio","https://www.booking.com/hotel/uy/antes-de-reservar-consulte-disponibilidad-la-app-no-funciona-bien.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Antes de reservar consulte disponibilidad la app no funciona bien","9241444","José Ignacio","https://www.booking.com/hotel/uy/antes-de-reservar-consulte-disponibilidad-la-app-no-funciona-bien-jose-ignacio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Antibes","2254975","Punta del Este","https://www.booking.com/hotel/uy/antibes.en.html?aid=2410095&no_rooms=1&group_adults=2"
"ap frente mar Península Punta Del Este","9065826","Punta del Este","https://www.booking.com/hotel/uy/ap-frente-mar-peninsula-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart 1452","1998136","Fray Bentos","https://www.booking.com/hotel/uy/apart-1452.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Altos del Virrey","3434545","Colonia Del Sacramento","https://www.booking.com/hotel/uy/apart-altos-del-virrey.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Del Este 1","8593868","Paysandú","https://www.booking.com/hotel/uy/apart-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart del Este 2","8881761","Paysandú","https://www.booking.com/hotel/uy/apart-del-este-paysandu.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart del Este 4","9502342","Paysandú","https://www.booking.com/hotel/uy/apart-del-este-4.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart del Este 5","9880437","Paysandú","https://www.booking.com/hotel/uy/apart-del-este-5.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart del Este Loft 6","9880490","Paysandú","https://www.booking.com/hotel/uy/apart-del-este-loft-6.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart del Este Loft 7","9880572","Paysandú","https://www.booking.com/hotel/uy/apart-del-este-loft-7.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart del Este Loft 8","9880590","Paysandú","https://www.booking.com/hotel/uy/apart-del-este-loft-8.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart en playa hermosa piriapolis a dos cuadras de la playa","7681179","Piriapolis","https://www.booking.com/hotel/uy/apart-en-playa-hermosa-piriapolis-a-dos-cuadras-de-la-playa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Hotel Aguasol","2905920","Termas del Dayman","https://www.booking.com/hotel/uy/apart-aguasol.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Hotel El Caracol","1699159","Jose Ignacio","https://www.booking.com/hotel/uy/apart-el-caracol.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Hotel Géminis","1454229","Termas del Daymán","https://www.booking.com/hotel/uy/apart-geminis.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Hotel Manantiales Termal","347528","Salto","https://www.booking.com/hotel/uy/apart-manantiales-termal.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Hotel Natural del Daymán","2139517","Salto","https://www.booking.com/hotel/uy/del-pasaje-natural.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Hotel Punta Azul","429834","Punta del Este","https://www.booking.com/hotel/uy/apart-punta-azul.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Hotel Punta Sol","430128","Punta del Este","https://www.booking.com/hotel/uy/apart-punta-sol.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Hotel Terrazas de San Francisco","440242","Punta Fria","https://www.booking.com/hotel/uy/terrazas-de-san-francisco.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Las Tunas Carmelo","7596545","Carmelo","https://www.booking.com/hotel/uy/apart-las-tunas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"APART PELUSA","9688792","Fray bentos  , uruguay","https://www.booking.com/hotel/uy/apart-pelusa-fray-bentos-uruguay.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apart Salto Grande","4978264","Punta del Este","https://www.booking.com/hotel/uy/aparte-salto-grande.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartament Yoo Punta del Este","11399510","punta del este","https://www.booking.com/hotel/uy/apartament-yoo-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento","10203501","Punta del Este","https://www.booking.com/hotel/uy/apartamentento.en.html?aid=2410095&no_rooms=1&group_adults=2"
"apartamento","10960926","Punta del Este","https://www.booking.com/hotel/uy/apartamento-punta-del-este2.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento #003 Spiaggia Brava","1576728","Punta del Este","https://www.booking.com/hotel/uy/apartamento-003-spiaggia-brava.en.html?aid=2410095&no_rooms=1&group_adults=2"
"APARTAMENTO 1 DORMITORIO EN PUNTA DEL ESTE","4302555","Punta del Este","https://www.booking.com/hotel/uy/apartamento-1-dormitorio-en-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 10","11340368","Punta del Diablo","https://www.booking.com/hotel/uy/apartamento-5-personas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 12 (4 personas)","11340443","Punta del Diablo","https://www.booking.com/hotel/uy/apartamento-12-4-personas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 2 ambientes + baño Las Toscas SUR","9651191","Las Toscas","https://www.booking.com/hotel/uy/apartamento-2-ambientes-bano-las-toscas-sur.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 2 ambientes Solanas, Green Park","10771778","Punta Ballena","https://www.booking.com/hotel/uy/apartamento-2-ambientes-solanas-green-park.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 2 dormitorios Arenas del Mar","7768607","Punta del Este","https://www.booking.com/hotel/uy/apartamento-2-dormitorios-arenas-del-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 2 dormitorios en Arcobaleno","9442827","Punta del Este","https://www.booking.com/hotel/uy/apartamento-2-dormitorios-en-arcobaleno.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 2 dormitorios en Av. Gorlero","4473768","Punta del Este","https://www.booking.com/hotel/uy/apartamento-2-dormitorios-en-av-gorlero.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 3 dormitorios ensuite con piscinas","11104377","Punta del Este","https://www.booking.com/hotel/uy/apartamento-3-dormitorios-punta-del-este1.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 3 El Timon","5587630","La Paloma","https://www.booking.com/hotel/uy/apartamento-el-timon.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 4 Mares - El Faro","4511397","Punta del Este","https://www.booking.com/hotel/uy/cozy-apt-right-next-to-punta-del-este-lighthouse.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 4 personas en Cordón SOHO con StarPlus, TV por Cable, cocina completa y aire acondicionado en dormitorio y living","9984601","Montevideo","https://www.booking.com/hotel/uy/nuevo-y-en-excelente-ubicacion.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 4 y 6 personas","11085072","Maldonado","https://www.booking.com/hotel/uy/apartamento-4-y-6-personas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 4-6 personas excelente ubicación, nuevo","10935390","Montevideo","https://www.booking.com/hotel/uy/apartamento-4-6-personas-excelente-ubicacion-nuevo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 5 El Timon","7411587","La Paloma, Rocha","https://www.booking.com/hotel/uy/apartamento-5-el-timon.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento 907","5895752","Punta del Este","https://www.booking.com/hotel/uy/apartamento-907.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento a 50 mts de la Rambla de Mercedes","10943772","Mercedes","https://www.booking.com/hotel/uy/apartamento-a-50-mts-de-la-rambla-de-mercedes.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento a dos cuadras de Plaza de Toros y Rambla","9503242","Colonia Del Sacramento","https://www.booking.com/hotel/uy/apartamento-a-dos-cuadras-de-plaza-de-toros-y-rambla.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento a estrenar en complejo Mansa inn2","9089134","Maldonado","https://www.booking.com/hotel/uy/apartamento-a-estrenar-en-complejo-mansa-inn2-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento a estrenar en Punta Carretas","9552364","Montevideo","https://www.booking.com/hotel/uy/apartamento-a-estrenar-en-punta-carretas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"APARTAMENTO A METROS DEL MAR, ALQUILER TEMPORADA - 3 Dormitorios en Forest 1","5742996","Punta del Este","https://www.booking.com/hotel/uy/apartamento-a-metros-del-mar-alquiler-temporada.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento a pasos del mar de Playa Brava","9364360","Punta del Este","https://www.booking.com/hotel/uy/apartamento-a-pasos-del-mar-de-playa-brava.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Acapulco Roosevelt","2061579","Punta del Este","https://www.booking.com/hotel/uy/apartamento-acapulco-roosevelt.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento aire acondicionado, wifi, Netflix,cerca de la Playa Mansa y Centro Maldonado","2626326","Maldonado","https://www.booking.com/hotel/uy/apartamento-en-maldonado.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Alberobello","11300872","Punta del Este","https://www.booking.com/hotel/uy/apartamento-alberobello.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Alexander Boulevard","2729957","Punta del Este, Maldonado","https://www.booking.com/hotel/uy/apartamento-punta-del-este12.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento amplio en La Paloma con vista al mar","9298290","La Paloma","https://www.booking.com/hotel/uy/apartamento-amplio-en-la-paloma-con-vista-al-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento amueblado en Carmelo con aire acondicionado","10898511","Carmelo","https://www.booking.com/hotel/uy/apartamento-amueblado-en-carmelo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Apolo, Depto 201 sobre Gorlero","8134512","Punta del este","https://www.booking.com/hotel/uy/edificio-apolo-punta-del-este123.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Arcobaleno Punta del este minimo 2 noches reserva","9914144","Maldonado","https://www.booking.com/hotel/uy/apartamento-en-complejo-arcobaleno-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Armonía 01","8110317","Punta Negra","https://www.booking.com/hotel/uy/apartamento-armonia-01.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Atlantida","11162293","Villa Argentina","https://www.booking.com/hotel/uy/monoambiente-villa-argentina-villa-argentina.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Barrio Andy Grill","11269053","Punta del Este","https://www.booking.com/hotel/uy/apartamento-barrio-andy-grill.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Bellagio 604","10887504","Punta del Este","https://www.booking.com/hotel/uy/apartamento-bellagio-604.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Bonaire I Primera linea Brava","11207235","Punta del Este","https://www.booking.com/hotel/uy/apartamento-bonaire-i-primera-linea-de-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Cap Ferrat","2038943","Punta del Este","https://www.booking.com/hotel/uy/apartamento-cap-ferrat.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento céntrico","9664594","Montevideo","https://www.booking.com/hotel/uy/apartamento-centrico-montevideo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento centrico","9818629","Minas","https://www.booking.com/hotel/uy/apartamento-centrico-minas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento céntrico","10742673","Paysandú","https://www.booking.com/hotel/uy/apartamento-a-estrenar-centro-paysandu.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento céntrico 3 Edificio picazzo en Mercedes Uruguay","9063814","Mercedes","https://www.booking.com/hotel/uy/apartamento-centrico-3-edificio-picazzo.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento céntrico con garage","10823921","Mercedes","https://www.booking.com/hotel/uy/apartamento-nuevo-centrico.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Céntrico Cordón Familias o Grupos","11403605","Montevideo","https://www.booking.com/hotel/uy/apartamento-centrico-cordon-familias-o-grupos.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento céntrico en Mercedes Uruguay","10826003","Mercedes","https://www.booking.com/hotel/uy/apartamento-centrico-en-mercedes-uruguay.en.html?aid=2410095&no_rooms=1&group_adults=2"
"APARTAMENTO céntrico Para 5 PERSONAS","9162602","Paysandú","https://www.booking.com/hotel/uy/apartamento-centrico-para-5-personas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"APARTAMENTO CENTRO JOSÉ IGNACIO","11149908","Maldonado","https://www.booking.com/hotel/uy/apartamento-centro-jose-ignacio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento cerca Playa Mansa y centro Maldonado aire acondicionado TV cable, Wifi Netflix","7985400","Maldonado","https://www.booking.com/hotel/uy/apartamento-cerca-playa-mansa-y-centro-maldonado-aire-acondicionado-tv-cable-wif.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Chronos","1930242","Punta del Este","https://www.booking.com/hotel/uy/apartamento-chronos.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Colonia","9324941","Colonia Del Sacramento","https://www.booking.com/hotel/uy/apartamento-colonia.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento Completo en el centro de Durazno","6824461","Durazno","https://www.booking.com/hotel/uy/apartamento-completo-en-el-centro-de-durazno.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con amenities Ocean Drive Country 603","9242307","maldonado","https://www.booking.com/hotel/uy/apartamento-con-amenities-ocean-drive-country-603.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con amenities Ocean Drive Country 603","9250906","Punta del Este","https://www.booking.com/hotel/uy/apartamento-con-amenities-ocean-drive-country-603-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con entrada independiente y jardín","8127087","Punta del Este","https://www.booking.com/hotel/uy/apartamento-con-entrada-independiente-y-jardin.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con entrada independiente y jardín","8127598","Punta del Este","https://www.booking.com/hotel/uy/apartamento-con-entrada-independiente-y-jardin-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con excelente ubicación, vista al Rio y piscina climatizada","7074703","Colonia Del Sacramento","https://www.booking.com/hotel/uy/apartamento-con-excelente-ubicacion-vista-al-rio-y-piscina.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con fondo y jardín","10927212","Punta del Este","https://www.booking.com/hotel/uy/apartamento-con-fondo-y-jardin.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con garage dos cuadras de los dedos","9700424","Punta del Este","https://www.booking.com/hotel/uy/apartamento-con-garage-dos-cuadras-de-los-dedos.en.html?aid=2410095&no_rooms=1&group_adults=2"
"apartamento con increibles vistas","10725543","punta del este","https://www.booking.com/hotel/uy/apartamento-con-increibles-vistas.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con jardín frente a Playa Mansa","11398898","Punta del Este","https://www.booking.com/hotel/uy/apartamento-con-jardin-frente-a-playa-mansa.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con parrillero y piscina a 150 mts del mar","11270725","Maldonado","https://www.booking.com/hotel/uy/apartamento-con-parrillero-y-piscina-a-150-mts-del-mar.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con Patio","10655043","Montevideo","https://www.booking.com/hotel/uy/apartamento-con-patio.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con terraza propia - Se permite mascota - Edificio Lumiere","8086051","Maldonado","https://www.booking.com/hotel/uy/departamento-con-terraza-propia-edificio-lumiere-punta-del-este.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con Terraza y Parrillero","2237882","Piriapolis","https://www.booking.com/hotel/uy/apartamento-parque.en.html?aid=2410095&no_rooms=1&group_adults=2"
"Apartamento con todo incluido casi Gorlero","4128886","Punta del Este","https://www.booking.com/hotel/uy/privado-casi-gorlero.en.html?aid=2410095&no_rooms=1&group_adults=2"
